signal id;x;y;time;signal state
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;27920.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;27920.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;27980.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;27980.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;27990.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;27990.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;28000.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;28000.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;28060.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;28060.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;28120.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;28120.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;28130.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;28130.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;28140.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;28140.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;28200.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;28200.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;28260.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;28260.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;28270.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;28270.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;28280.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;28280.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;28340.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;28340.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;28400.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;28400.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;28410.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;28410.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;28420.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;28420.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;28480.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;28480.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;28540.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;28540.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;28550.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;28550.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;28560.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;28560.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;28620.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;28620.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;28680.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;28680.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;28690.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;28690.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;28700.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;28700.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;28760.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;28760.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;28820.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;28820.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;28830.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;28830.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;28840.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;28840.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;28900.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;28900.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;28960.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;28960.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;28970.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;28970.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;28980.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;28980.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;29040.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;29040.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;29100.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;29100.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;29110.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;29110.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;29120.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;29120.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;29180.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;29180.0;RED
