signal id;x;y;time;signal state
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;28190.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;28190.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;28190.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;28250.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;28250.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;28320.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;28320.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;28320.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;28350.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;28350.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;28350.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;28410.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;28410.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;28480.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;28480.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;28480.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;28510.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;28510.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;28510.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;28570.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;28570.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;28640.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;28640.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;28640.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;28670.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;28670.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;28670.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;28730.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;28730.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;28800.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;28800.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;28800.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;28830.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;28830.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;28830.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;28890.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;28890.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;28960.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;28960.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;28960.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;28990.0;GREEN
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;28990.0;RED
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;28990.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;29050.0;GREEN
semaforo_Delfim_Oeste_Leste;-4156715.5418481934;-577447.6965428555;29050.0;RED
semaforo_Delfim_Leste_Oeste;-4156677.943862214;-577462.871143639;29120.0;RED
semaforo_Juvenal_Norte_Sul;-4156684.930017325;-577435.3459415314;29120.0;GREEN
semaforo_Juvenal_Sul_Norte;-4156708.6974080964;-577475.2600400343;29120.0;GREEN
