-4162916.4237869545	-567751.5568359797
-4162916.401523056	-586934.4367171609
-4162916.23454382	-586774.0836596545
-4162910.579513688	-584036.0764185484
-4162902.230551878	-584885.2901766723
-4162901.84093366	-584877.3644170156
-4162899.7035994376	-584900.9181228959
-4162896.586653695	-584139.3448743883
-4162894.1821526936	-584854.9285973107
-4162894.081965152	-584132.6600314251
-4162889.651449418	-584848.4896189957
-4162883.796044203	-584641.6824718867
-4162880.578910919	-584234.3747931418
-4162874.27822774	-584785.016527776
-4162870.4377053073	-575043.5280944296
-4162863.090618916	-585109.3022526834
-4162861.921764262	-584054.5659100278
-4162860.3410274927	-584750.664172622
-4162859.205568687	-587119.0265286311
-4162859.0497214003	-586958.6730452604
-4162858.8827421633	-586798.3199318476
-4162856.7008801443	-577515.1905621893
-4162848.8528560423	-584157.0966009474
-4162847.0160844456	-584717.8209670143
-4162845.969681231	-584150.7135803623
-4162840.448234488	-585050.188661259
-4162831.965689289	-584251.847076718
-4162827.6464930475	-585016.8310894277
-4162825.3533115364	-584664.4535855635
-4162814.421737541	-584982.3668320752
-4162814.0655151703	-584072.7535826606
-4162806.7852204717	-585131.5369353485
-4162802.666399312	-584921.352953427
-4162801.85376703	-587143.2629211069
-4162801.686787794	-586982.9093818115
-4162801.5309405066	-586822.5562124887
-4162800.696044325	-584175.5190524268
-4162798.0355084958	-584169.0466007756
-4162798.024376547	-584915.2269751553
-4162789.5974910934	-584893.9313796958
-4162788.7848588107	-584886.2850887399
-4162783.3079398638	-584270.0906941758
-4162777.43027075	-580066.4263649704
-4162771.229775113	-585039.054563795
-4162766.06455074	-584090.9971533315
-4162756.724845462	-584834.0801714166
-4162752.6060243025	-584193.9415087649
-4162750.0011482183	-585153.9616652188
-4162749.834168982	-584187.5249487833
-4162744.5019653738	-587167.488142883
-4162744.3349861368	-587007.1345476848
-4162744.1791388495	-586846.792501579
-4162742.0863324227	-584797.5367525392
-4162734.9173572157	-584287.238804636
-4162731.221550122	-584935.0581549401
-4162729.540625811	-584766.2473736128
-4162726.7019787957	-584923.9240758568
-4162718.8094268977	-584108.9500835319
-4162714.200799979	-585062.429463235
-4162711.9521462657	-579991.8913802495
-4162707.198804009	-584710.4765218585
-4162707.132012314	-579937.1974172643
-4162704.4937403835	-584212.3639699627
-4162701.85546845	-584205.891514899
-4162687.1501637166	-587191.7245522668
-4162686.9831844796	-587031.3709011372
-4162686.8162052445	-586871.017620015
-4162686.526774568	-584304.7334588267
-4162686.181684146	-584821.2581131188
-4162680.482126218	-579893.9050463082
-4162678.0219654716	-588169.0804601536
-4162676.58594404	-579852.4906032854
-4162673.2797551635	-584957.8181855849
-4162669.9958301852	-584127.5066663001
-4162668.9939547684	-584946.8629636192
-4162664.0847652243	-579862.3719418618
-4162658.0401168736	-585084.4517333913
-4162656.348060614	-584230.7864360206
-4162656.080893836	-580013.6661396646
-4162653.8322401214	-584224.2804432047
-4162653.2199829225	-579870.5542277973
-4162651.093780649	-584732.3421782072
-4162642.3552006218	-579982.2559395805
-4162638.8375047124	-584323.5360249621
-4162635.419996345	-577799.9520154073
-4162635.264149058	-585199.2694789353
-4162629.7983620595	-587215.9609701028
-4162629.6313828235	-587055.6072630421
-4162629.4644035874	-586895.2539259993
-4162628.451396221	-584843.2467707752
-4162621.3158168616	-584145.5825712421
-4162618.7777324715	-579932.6703284271
-4162615.2711685123	-584980.6117600655
-4162611.597625315	-584969.6788921235
-4162608.5919990637	-584249.0635840308
-4162606.020518827	-584242.5911255656
-4162599.5083286148	-585107.4018527842
-4162593.897826279	-584754.9456399778
-4162590.970123671	-574946.7892944003
-4162589.4895744435	-584342.9869607748
-4162578.0459307902	-579908.4364356012
-4162577.133110966	-585222.2196361256
-4162574.3612556444	-580046.9654382761
-4162573.8269220884	-584164.4186305336
-4162572.4465604033	-587240.1973963942
-4162572.2795811673	-587079.8436333984
-4162572.112601931	-586919.4902404376
-4162571.466948884	-584865.5819776658
-4162560.3238678556	-584267.5307745271
-4162558.787658883	-585002.790507665
-4162557.718991772	-584261.0806717221
-4162554.7022335706	-584992.2936096122
-4162544.1491458435	-584360.5151650453
-4162541.9116240786	-579966.0925467132
-4162525.6701103714	-584182.6510464769
-4162522.4307131898	-585243.8283395019
-4162515.0836267974	-587264.4338311388
-4162514.92777951	-587104.0800122075
-4162514.760800274	-586943.7265633254
-4162514.115147227	-584888.0513371619
-4162513.625341468	-584285.405499274
-4162510.7978264014	-584279.056003031
-4162501.2132182447	-585025.4052358905
-4162498.997960378	-577627.9057057089
-4162498.708529702	-579797.249027894
-4162497.6287306407	-585014.9754072811
-4162492.1740755923	-584380.4691529429
-4162487.465261131	-580078.7780759777
-4162485.595093686	-585150.9992752651
-4162479.8510079617	-584800.0184402136
-4162478.1032919553	-584200.6598936269
-4162476.6450066264	-580061.4297910886
-4162462.0287574856	-584305.147070514
-4162459.2680341136	-584298.7863937808
-4162457.7318251403	-587288.6702743412
-4162457.5648459042	-587128.3163994707
-4162457.408998617	-586967.9628946644
-4162448.1583489324	-585273.1504552077
-4162444.5961252274	-585047.6510706159
-4162443.972736079	-584399.3611691495
-4162440.6220194055	-585037.6348547065
-4162439.586748142	-585169.6455658202
-4162427.130097122	-584220.1666886118
-4162422.1541158827	-584822.8231419021
-4162421.4973308877	-585283.6809321013
-4162415.9981480422	-575090.7071688543
-4162413.215160772	-584323.8378497876
-4162410.8774514664	-584317.3206696052
-4162409.7085968126	-585083.5574278681
-4162408.395026821	-585061.7363766744
-4162402.673204994	-585047.8970045071
-4162400.380023484	-587312.9067260028
-4162400.213044247	-587152.552795189
-4162400.057196961	-586992.1992344565
-4162399.4115439137	-584933.7725935096
-4162398.109105871	-580076.3748017196
-4162396.684216389	-584417.9066503873
-4162394.635937759	-574992.5711525881
-4162387.3445111117	-585030.8604952089
-4162378.3944240524	-584238.4214764729
-4162375.299742208	-585127.7584920429
-4162365.514758968	-584342.0926647573
-4162364.4460918573	-584845.6390298277
-4162364.167793129	-577878.1062467556
-4162363.054598221	-584335.6313763637
-4162357.1769291065	-585203.08146263
-4162355.08412268	-584952.5753291454
-4162349.4179605986	-580095.5339299411
-4162348.2045781496	-584437.1787530483
-4162346.3121468057	-585313.3719668132
-4162342.861242592	-587176.7891993586
-4162342.694263355	-587016.4355826984
-4162330.4825152145	-584256.5644822455
-4162322.9907134846	-585122.1914368927
-4162317.101912421	-584360.6157733726
-4162314.6751475222	-584354.1544832658
-4162312.3485701648	-587351.8773482008
-4162309.910673316	-585221.2023615844
-4162306.860519268	-585105.3673070682
-4162301.4169961684	-584456.339073845
-4162300.615495835	-585091.2149192754
-4162299.012495167	-585068.3542357404
-4162293.134826054	-584873.8207419739
-4162290.3518387834	-585335.4725682595
-4162285.3424616978	-587040.6719393928
-4162283.160599679	-584274.4839189444
-4162269.312455024	-584378.9041340763
-4162269.045288246	-585117.6975493253
-4162267.898697491	-584984.5243410359
-4162267.1417249534	-584372.3534126374
-4162264.8819392906	-585107.2453492659
-4162257.768623829	-584887.8054038343
-4162255.4643103695	-584475.1528595359
-4162253.5607470768	-587217.190677873
-4162234.636433642	-584292.6381127798
-4162234.269079322	-584392.3185826271
-4162232.443439673	-585358.3333393929
-4162231.419300358	-584386.0361489017
-4162225.3746520076	-584403.9109039943
-4162224.3839085395	-573073.1115916934
-4162223.1816580393	-585002.4663222915
-4162219.485850944	-585325.2886281293
-4162218.1722809537	-584384.3369854306
-4162211.6600907417	-585140.3905666186
-4162208.9995549116	-584390.8094570377
-4162208.4763533054	-584402.804211707
-4162206.583921962	-585130.1060455522
-4162206.00506061	-584397.2148569921
-4162205.6043104427	-584495.5652079158
-4162196.9770499067	-587079.5865131886
-4162196.8879943136	-585267.6728192343
-4162188.783935384	-584312.2231843286
-4162188.449976912	-584915.1934387815
-4162173.366185909	-584417.8619355379
-4162170.995080755	-584412.1831499255
-4162158.5050338884	-584515.6198429713
-4162155.6441229754	-585162.5470073759
-4162151.413982325	-585151.7482568624
-4162139.936942824	-585290.4441373147
-4162139.525060708	-584333.2726708894
-4162131.832883894	-584937.5733838952
-4162127.4802918043	-584437.5588293708
-4162124.3522141133	-584432.1371525929
-4162117.7064405126	-585403.6412859566
-4162116.014384252	-586903.5488260235
-4162112.9308343576	-575121.4557367383
-4162110.415013866	-584536.255777812
-4162109.8361525135	-585045.7842088366
-4162105.383372882	-585372.0498056725
-4162098.1253420818	-585185.2959334431
-4162094.718965664	-575124.4624131202
-4162093.7838819413	-585174.3406757378
-4162092.0695617828	-584353.5396546556
-4162087.4831987624	-584988.8058227483
-4162082.4960855744	-585313.4166822373
-4162079.579514915	-584458.1053113824
-4162077.0748263723	-584452.3482714714
-4162076.039555109	-584959.6291510152
-4162064.5291197607	-584555.4496620115
-4162062.670084264	-585425.3730131915
-4162053.107740005	-585069.3379716015
-4162044.8478337885	-584373.717214663
-4162041.263346184	-585207.7877536388
-4162036.910754095	-585196.6424521668
-4162035.3077534274	-579211.8832541319
-4162032.4579744632	-584478.3276165029
-4162029.752910837	-584472.5929323655
-4162016.3500441452	-584575.5937441736
-4162007.5335404743	-580703.7439518055
-4162002.590955083	-585449.1057662623
-4161997.4925224045	-584393.950674044
-4161996.4015913946	-585092.869384683
-4161985.3030381626	-585229.9218581336
-4161984.5126697784	-584498.9076466922
-4161982.2751480136	-584492.8934927547
-4161980.8279946325	-585393.0548965926
-4161980.1823415863	-585218.8883415298
-4161973.2805331573	-585033.6216614599
-4161969.551330216	-584595.0112140082
-4161961.981604842	-585004.7020835208
-4161954.345087773	-585324.9420835404
-4161950.15947492	-584414.1729605799
-4161937.903198984	-584518.9063890653
-4161935.52096188	-584512.8810546787
-4161926.4595553298	-585253.1962119538
-4161921.9956437494	-585241.7043590477
-4161921.9622479016	-584614.9764476884
-4161916.0511829397	-585260.9655104694
-4161907.6465613856	-585240.4635073388
-4161904.3292405605	-585027.4844945164
-4161902.4479411654	-584434.5629336971
-4161894.755764352	-585171.646576911
-4161890.458832008	-584539.262856582
-4161888.421685326	-584533.0251245552
-4161886.807552709	-585494.8162116999
-4161879.605181655	-585324.0254172165
-4161875.3082493097	-584635.0534745544
-4161869.886990108	-579053.3363500353
-4161868.695871557	-585104.6183259656
-4161865.3896826818	-585439.313070187
-4161858.075992135	-584916.7361120903
-4161855.782810625	-584454.4945853226
-4161852.465489799	-585405.8882389198
-4161847.4561127136	-585049.9650849857
-4161842.869749693	-584559.6752237135
-4161840.2760055573	-584553.6163496041
-4161839.2073384463	-585371.6138299289
-4161837.9494281993	-578961.2308674128
-4161828.2980283485	-585517.9341495476
-4161820.4166083997	-578781.9720348285
-4161818.201350533	-585306.6981902126
-4161816.0751482584	-584575.0012710856
-4161813.826494545	-585300.5498203769
-4161812.256889725	-584561.8550770751
-4161807.9710893296	-584474.9181063854
-4161806.2901650183	-577006.0968161756
-4161806.0786579857	-585278.7622378139
-4161805.5999841755	-585270.9035065211
-4161803.963587661	-584939.7644278572
-4161799.310432946	-572085.2357963874
-4161793.5440833224	-585429.2520824992
-4161778.170861644	-585217.3680192172
-4161769.966615173	-585540.9626639269
-4161768.987003653	-578807.490989021
-4161765.3913841005	-585183.6750023484
-4161763.3653693683	-584681.9818705709
-4161762.474813442	-584593.5915139571
-4161760.983132265	-578967.3675032275
-4161759.9478610014	-584588.9858730483
-4161758.2669366905	-584584.0113340601
-4161758.0888255048	-572145.3220736415
-4161751.454183853	-585149.78078283
-4161751.3873921586	-585322.326230893
-4161748.1813908247	-585310.9908705673
-4161747.658189217	-582295.0231764828
-4161735.735871753	-585452.1575999093
-4161733.498349989	-584603.8088834648
-4161730.8934739046	-584597.2469621755
-4161729.5799039123	-585096.5583955284
-4161720.4405737184	-578707.1142536082
-4161715.2530854475	-585562.5714661387
-4161714.3625295213	-584702.5284245447
-4161709.431076079	-579327.7309215775
-4161709.252964894	-577988.6311426935
-4161708.6518396437	-575133.9965959497
-4161708.32901312	-585206.8151946627
-4161705.0562200914	-578839.5266230891
-4161702.2064411268	-582311.7348460328
-4161701.9058785015	-572115.9942415132
-4161700.904003084	-584521.6563563237
-4161700.803815543	-572230.1984972593
-4161698.877988352	-578996.0833890308
-4161695.349160494	-572238.1340121374
-4161694.781431091	-585344.7733798639
-4161690.183936121	-585333.3262272931
-4161688.6477271477	-575111.8992011255
-4161688.3471645233	-577902.0823548095
-4161686.6328443643	-577858.8806555023
-4161686.1096427585	-584625.8310088215
-4161683.872120993	-575152.8078889268
-4161682.9259053213	-584618.4642158612
-4161681.8906340566	-572020.9024053732
-4161680.187445848	-585474.1799931984
-4161677.4712502724	-577803.2047140978
-4161671.7271645474	-585119.4302671353
-4161668.877385583	-578050.8014727188
-4161667.318912712	-584722.1471474008
-4161664.5693212897	-577718.3998662417
-4161657.901283791	-585585.2199126916
-4161657.5895892167	-577926.8744415389
-4161655.5524425353	-572207.1519787713
-4161655.2852757573	-584541.0514536825
-4161654.984713132	-577822.3855795366
-4161654.1498169517	-578729.5481062348
-4161651.5004130704	-572215.1321982004
-4161649.0402523233	-585229.2846641159
-4161647.459515555	-572087.5717388863
-4161638.832255019	-584645.6844638373
-4161638.253393666	-578873.3954355877
-4161637.9973588367	-585367.7683004222
-4161636.427754017	-572323.122314225
-4161636.3609623224	-584638.3623837667
-4161632.865530311	-585355.3932984803
-4161627.399743314	-571991.0493174772
-4161619.930205481	-584742.514852976
-4161618.2381492206	-585498.7400004197
-4161615.889307965	-585141.4972706076
-4161608.3307145406	-578993.6242625017
-4161607.3511030213	-584561.7432897212
-4161607.0950681926	-577767.1232400851
-4161603.922462705	-572308.5142440421
-4161603.633032029	-577969.1707899446
-4161600.2377875596	-572178.9417984855
-4161596.174626146	-572186.9220147532
-4161595.9853830114	-571973.825957966
-4161592.523346848	-584666.6557997003
-4161592.2450481206	-585251.3964177441
-4161589.4509289023	-584658.6070986253
-4161583.1502457233	-578752.7755904694
-4161573.454318075	-584763.3744302707
-4161573.187151297	-585037.9590402422
-4161571.6509423247	-579086.5122378356
-4161571.3392477497	-578906.3365041484
-4161570.5822752123	-585393.9156694815
-4161570.4598237723	-579018.3943772804
-4161567.7436281973	-572029.9443951484
-4161567.5766489613	-572242.2470680847
-4161566.1183636314	-585382.4908665741
-4161560.4855973977	-584582.4574893696
-4161559.1608954566	-585163.9108248465
-4161558.860332832	-578990.8521563349
-4161552.8713442273	-577909.4819758158
-4161548.5855438313	-572282.908215468
-4161547.004807063	-582314.7194723847
-4161546.3702859646	-572151.4804728512
-4161545.7580287657	-572018.4658743313
-4161545.546521733	-578114.525558954
-4161544.4778546216	-584687.0570253425
-4161541.5501520135	-585636.3745752377
-4161541.47222837	-584679.1424669622
-4161539.524137281	-585631.9589068624
-4161533.390433339	-579013.5543677062
-4161532.488745463	-578926.668986797
-4161532.27723843	-579085.2491393957
-4161527.056354313	-584783.5297512345
-4161518.317774286	-585281.590486986
-4161517.1377876825	-572495.1781113971
-4161513.6534876213	-584603.149337684
-4161511.772188226	-582502.2369822741
-4161511.4048339073	-578785.1688897326
-4161510.5476738275	-572491.7803574504
-4161507.185825206	-584703.8698755071
-4161506.150553941	-577853.6942178318
-4161504.5141574275	-584694.3679317632
-4161500.161565337	-584713.0811727929
-4161498.970446786	-584690.6342271675
-4161496.8219806133	-572385.712396342
-4161496.744056969	-578055.7308377988
-4161492.5027843704	-572256.9557157526
-4161492.2912773374	-584690.4330095601
-4161492.090902254	-582510.6319656933
-4161491.990714713	-572123.7620922169
-4161491.044499041	-571989.8981129144
-4161488.829241174	-579008.7031806147
-4161487.6381226224	-584711.3596438388
-4161483.608357055	-584704.9206787752
-4161480.16858479	-585195.133309177
-4161479.834626318	-584804.0316200195
-4161479.344820558	-579007.5742177679
-4161478.1314381086	-578989.2760798935
-4161475.804860751	-579407.5747114654
-4161474.4356310144	-582463.4591025412
-4161468.780600882	-578805.1771807044
-4161467.099676571	-584623.7182259364
-4161466.676662506	-571902.9766337977
-4161463.9270710833	-578961.8791822828
-4161460.0531528033	-578633.4972866214
-4161458.1273256135	-578158.6886982626
-4161457.2924294323	-572464.3300880955
-4161453.607754288	-585444.7571830179
-4161452.0604133657	-582403.6994025653
-4161449.667044313	-584728.1166060477
-4161447.607633733	-584720.8056960907
-4161447.28480721	-577996.142549668
-4161445.2587924777	-585425.9319568814
-4161442.3867496145	-585419.6606089256
-4161441.96373555	-572357.815095809
-4161437.3996364274	-572231.4502967296
-4161437.3105808343	-572095.8760709626
-4161437.154733548	-578490.4776016288
-4161437.054546006	-571961.7103720641
-4161433.2585513694	-572103.8451011755
-4161432.880065101	-584824.9582883744
-4161430.2863209657	-582411.6025249461
-4161422.538484407	-578983.4188883193
-4161419.8556846785	-584644.6001252113
-4161418.063440877	-578179.0097875936
-4161416.015162246	-577928.8081799585
-4161415.5476203845	-572275.006225966
-4161412.4974663374	-571873.2912461407
-4161405.417546723	-577946.9830881618
-4161405.0947202	-572158.1641807617
-4161404.2932198653	-578506.9759889398
-4161403.046441569	-584748.6855311383
-4161402.67908725	-572436.1980437058
-4161401.1874060724	-584741.2963676773
-4161401.1762741236	-578354.5672530213
-4161400.8311837018	-578839.2359996869
-4161398.727245326	-578998.0954017075
-4161397.736501859	-578666.6170877947
-4161390.08885284	-575870.9939267783
-4161388.3522687843	-578143.5093625246
-4161388.318872937	-578979.6407764588
-4161387.4728448065	-572330.0966349377
-4161386.4932332877	-584845.6278510474
-4161382.686106703	-572068.0347676369
-4161378.622945289	-572075.9814412225
-4161377.3650350426	-572211.6338666028
-4161373.424325068	-584665.1131319241
-4161363.271987508	-579053.8169978936
-4161361.2571047246	-585242.1403339781
-4161357.661485172	-571843.24821579
-4161357.2273391588	-579165.8974613624
-4161357.160547464	-584768.9414567752
-4161354.8562340047	-572313.5102707663
-4161354.511143583	-584761.8988329568
-4161352.7522956287	-579359.6326573695
-4161348.344043793	-573993.0445543992
-4161347.8097102377	-572407.9207119072
-4161345.382945338	-578384.020620756
-4161338.881887076	-578084.7146172201
-4161338.58132445	-578540.8893527595
-4161334.0840170225	-578873.7419482749
-4161331.913286952	-578699.558059711
-4161327.4382434217	-572039.8693493996
-4161325.879770551	-584686.1291886518
-4161323.5643251427	-572183.9601696747
-4161323.386213958	-572047.8160198486
-4161317.6421282324	-585146.7066047635
-4161314.5251824902	-572390.7754893156
-4161314.2134879157	-576057.4994942499
-4161312.9667096203	-571109.3773612335
-4161308.703173122	-572029.7320369082
-4161307.322811436	-578987.1970003855
-4161304.773595097	-572038.0587157496
-4161304.4062407766	-571814.0658051944
-4161301.6900452017	-574485.1832880676
-4161299.241016404	-578970.2178533758
-4161296.3355776942	-578034.1467043596
-4161294.231639318	-578799.3870713363
-4161293.630514068	-579165.1597216179
-4161291.392992303	-578244.6006703262
-4161291.3818603535	-579041.6890238582
-4161291.3818603535	-576094.3848678194
-4161290.0794223123	-582593.844079491
-4161288.76585232	-571981.012602603
-4161285.3038161565	-578774.6617447918
-4161281.1627310985	-578768.491592324
-4161280.962356015	-578231.2879964537
-4161280.1274598353	-578250.547222353
-4161278.85841764	-572274.8609277239
-4161277.4112642594	-578420.5606982394
-4161275.273930036	-578751.4118977258
-4161271.9677411593	-582542.4904339059
-4161271.4111437057	-578575.3169108308
-4161268.605892538	-572155.1352762614
-4161267.6485449173	-578909.0415399832
-4161259.221659464	-572194.1980950725
-4161259.043548278	-578704.3756921146
-4161258.8988329405	-578051.7180439777
-4161258.709589806	-576055.0181152606
-4161253.165879165	-571229.0565513899
-4161253.0768235717	-572052.9349725863
-4161251.5294826496	-574533.5467684262
-4161250.5164752835	-571784.5369284943
-4161250.4942113864	-582477.8792398017
-4161249.859690288	-578586.908271014
-4161249.4144123257	-572192.5774626813
-4161245.084084133	-574101.987419643
-4161243.759382193	-572761.0081526838
-4161241.6220479696	-578653.9079351164
-4161239.551505441	-578769.7882185215
-4161239.2175469683	-572351.9696291727
-4161237.5811504535	-571994.1452754707
-4161234.686843693	-571815.9546701692
-4161233.551384887	-578170.7606318132
-4161233.417801498	-572001.9354663894
-4161222.786790127	-578978.2435457903
-4161222.207928775	-584828.501960933
-4161222.207928775	-572246.0471743346
-4161221.116997766	-584820.7886044888
-4161218.8572121025	-571984.4997461404
-4161216.975912708	-578961.6556254277
-4161215.239328651	-584918.4017521485
-4161214.860842383	-571992.4799406485
-4161214.5714117074	-578453.7809992486
-4161209.5842985203	-578804.6853567247
-4161209.105624709	-578287.1878303147
-4161208.615818949	-578671.9377187944
-4161202.5600386504	-574583.709802969
-4161201.413447895	-578771.8002247398
-4161200.1555376486	-578944.8665078533
-4161199.944030616	-578002.1337915187
-4161196.9829321615	-572798.618310536
-4161196.2704874207	-571754.8180600085
-4161195.6248343736	-572166.3679301245
-4161192.5635483763	-578511.7488971013
-4161187.8881297642	-571359.4208134473
-4161187.520775444	-578743.0508969064
