route,trav_time_mean,wait_time_mean,trav_time_median,wait_time_median,trav_time_sum,wait_time_sum,max_trav_time_dep_time,max_trav_time,min_trav_time_dep_time,min_trav_time,max_wait_time_dep_time,max_wait_time,min_wait_time_dep_time,min_wait_time,trip_count
parada_Ida_Volta_Linha17 parada_Ida_Volta_Linha8,73.04166666666666,37.075,73.04166666666666,37.075,146.08333333333331,74.15,05:00:00,88.03333333333333,05:30:00,58.05,05:00:00,52.0,05:30:00,22.15,2
parada_Ida_Volta_Linha17 parada_Partage_Shopping,75.95833333333333,43.16666666666667,75.95833333333333,43.16666666666667,151.91666666666666,86.33333333333334,05:30:00,80.58333333333333,06:30:00,71.33333333333333,05:30:00,44.85,06:30:00,41.483333333333334,2
parada_Ida_Volta_Linha17 parada_Rua_Francisca_da_Nobrega_Gurjel_Volta5,86.33333333333334,38.78333333333333,86.33333333333334,38.78333333333333,172.66666666666669,77.56666666666666,06:30:00,88.45,05:30:00,84.21666666666667,06:30:00,43.9,05:30:00,33.666666666666664,2
parada_Ida_Volta_Linha17 parada_Rua_Sem_Nome_Jardim_das_Palmeiras_Ida0,74.5,33.28333333333333,74.5,33.28333333333333,149.0,66.56666666666666,06:30:00,78.46666666666667,05:30:00,70.53333333333333,06:30:00,41.0,05:30:00,25.566666666666666,2
parada_Ida_Volta_Linha17 parada_Teatro_Municipal_Dix_Huit_Rosado,60.25,31.360000000000003,64.5,35.43333333333333,301.25,156.8,06:00:00,79.5,05:30:00,34.516666666666666,06:00:00,52.766666666666666,05:30:00,7.916666666666667,5
parada_Ida_Volta_Linha19 parada_Ida_Volta_Linha17,76.4,38.233333333333334,76.4,38.233333333333334,76.4,38.233333333333334,05:30:00,76.4,05:30:00,76.4,05:30:00,38.233333333333334,05:30:00,38.233333333333334,1
parada_Ida_Volta_Linha19 parada_Ida_Volta_Linha8,69.08888888888889,20.92222222222222,61.45,16.233333333333334,207.26666666666668,62.766666666666666,05:00:00,87.91666666666667,05:30:00,57.9,05:00:00,36.65,07:00:00,9.883333333333333,3
parada_Ida_Volta_Linha19 parada_Partage_Shopping,80.36666666666666,43.03333333333333,80.36666666666666,43.03333333333333,80.36666666666666,43.03333333333333,05:30:00,80.36666666666666,05:30:00,80.36666666666666,05:30:00,43.03333333333333,05:30:00,43.03333333333333,1
parada_Ida_Volta_Linha19 parada_Rua_Francisca_da_Nobrega_Gurjel_Volta5,84.1,32.61666666666667,84.1,32.61666666666667,84.1,32.61666666666667,05:30:00,84.1,05:30:00,84.1,05:30:00,32.61666666666667,05:30:00,32.61666666666667,1
parada_Ida_Volta_Linha19 parada_Rua_Sem_Nome_Jardim_das_Palmeiras_Ida0,66.81666666666666,18.933333333333334,66.81666666666666,18.933333333333334,133.63333333333333,37.86666666666667,05:30:00,70.4,07:00:00,63.233333333333334,05:30:00,27.2,07:00:00,10.666666666666666,2
parada_Ida_Volta_Linha19 parada_Teatro_Municipal_Dix_Huit_Rosado,45.36111111111111,8.777777777777777,40.03333333333333,2.8,136.08333333333331,26.333333333333332,05:00:00,63.03333333333333,05:30:00,33.016666666666666,05:00:00,23.266666666666666,07:00:00,0.26666666666666666,3
parada_Ida_Volta_Linha8 parada_Ida_Volta_Linha12,83.31666666666666,21.65833333333333,83.31666666666666,21.65833333333333,166.63333333333333,43.31666666666666,11:00:00,89.53333333333333,13:00:00,77.1,13:00:00,23.45,11:00:00,19.866666666666667,2
parada_Ida_Volta_Linha8 parada_Partage_Shopping,60.623333333333335,19.083333333333336,56.43333333333333,15.116666666666667,303.1166666666667,95.41666666666667,10:30:00,86.41666666666667,13:00:00,38.35,10:30:00,29.416666666666668,11:00:00,13.333333333333334,5
